0,1,2,3,4,5,6,7,8,9,10,11,12
-0.34964,-0.10021,1.4595,0.17352,0.96169,1.4385,1.1704,0.25009,2.5642,1.5329,0.60341,0.019771,1.0
-0.53892,0.40206,2.3694,1.9042,0.81036,1.2242,1.7194,0.10313,3.0864,2.9616,2.6716,1.4089,1.0
-0.41882,-0.19116,3.6207,1.543,1.3929,1.209,1.9125,1.3365,2.7083,2.0893,1.3462,2.1789,1.0
-0.70595,0.12893,1.0581,2.1362,2.1486,2.2458,3.7277,2.2272,1.9435,1.987,2.4707,0.36826,1.0
-0.16569,-0.47725,3.7993,3.9927,0.49726,3.1844,3.3449,3.3838,3.2485,3.3208,3.1013,1.0893,1.0
-0.38898,-0.5404,2.9549,3.6099,0.77095,1.8798,1.1599,2.507,0.30399,0.067105,2.9317,2.3629,1.0
0.85636,-0.16146,0.017845,0.059022,1.9545,3.1647,3.8323,2.3995,0.11333,1.0562,2.9451,0.018509,1.0
0.29036,0.45346,3.4029,3.1221,1.628,1.6751,2.8922,0.84254,1.734,0.5676,0.2396,0.123,1.0
-1.0638,0.10677,2.7823,1.9412,2.9397,2.9581,3.4592,1.0157,0.57391,0.13188,0.9082,1.5068,1.0
0.64278,0.16373,2.2497,1.5609,1.1996,1.4301,2.093,2.6079,3.2321,1.1573,1.8651,0.66206,1.0
-0.2938,-0.39057,1.3509,3.2924,3.2285,3.7993,0.21107,1.3157,0.007019,3.5755,3.5958,1.2249,1.0
-0.86786,-0.37822,1.3312,3.4977,3.6547,3.0006,3.8401,2.0927,0.38489,0.65242,2.177,1.0799,1.0
0.29214,0.31506,0.30929,3.9934,3.0604,0.07831,2.6888,0.49887,1.6867,3.9559,0.22855,1.2288,1.0
0.67381,0.24487,1.8332,0.78264,1.3368,3.0207,0.26187,1.8108,0.94046,0.52521,3.178,2.3361,1.0
0.16043,-0.72928,2.6288,3.4799,2.8774,3.6472,3.9165,3.9704,3.8252,1.8692,3.0994,2.1541,1.0
0.22216,-0.82493,2.2878,1.23,0.13437,1.391,1.1794,1.5969,1.4859,1.4806,2.0361,3.1627,1.0
-0.43907,0.55878,1.6084,1.6449,2.4625,0.28514,3.7996,0.24765,1.9653,2.6302,0.10301,1.4909,1.0
-0.082221,-0.015134,3.7388,3.2654,0.44874,3.4204,0.69368,1.1718,1.07,3.4943,3.9021,3.008,1.0
-0.054071,-0.088245,1.4421,1.473,0.20241,0.37741,0.0036184,2.2091,2.3051,1.1795,0.96947,2.6103,1.0
-0.12707,0.20836,3.7909,1.7049,0.22084,2.1983,3.5138,2.9605,2.0802,1.0913,3.604,2.2078,1.0
0.40325,-0.058938,0.12049,0.36487,0.10488,3.6621,3.4021,1.2736,3.9155,0.32356,1.7935,3.4037,1.0
-0.42514,0.11706,1.7644,2.67,3.8217,2.088,1.3456,1.9754,2.643,0.74538,0.25118,1.701,1.0
-0.17727,0.25744,2.8028,2.9252,2.1009,0.20786,0.39332,2.5147,3.385,3.04,0.39704,2.2976,1.0
-0.24614,-0.88884,2.812,1.2033,3.025,1.7636,2.5125,3.0126,0.34857,3.6384,1.474,3.073,1.0
0.22825,0.0081059,2.0407,1.352,2.3593,2.7648,1.6017,2.7755,1.6915,2.5785,2.0541,2.1581,1.0
0.6925,-0.02077,2.449,2.9373,2.9556,1.0455,3.7122,0.54752,0.16563,2.0698,1.5203,3.9371,1.0
0.97702,0.22209,2.9855,3.9418,1.2777,3.5836,3.5224,3.6278,2.4085,2.8064,0.0067864,0.42234,1.0
1.1504,0.16789,3.2057,2.7951,3.3925,1.8388,2.4763,1.5155,2.9258,0.1803,2.8703,1.204,1.0
-0.55251,-0.68371,1.3469,0.35973,1.9746,0.92808,3.5758,2.1185,2.7305,3.561,1.3803,1.5194,1.0
-0.40212,0.072523,2.2564,1.883,0.45934,0.78377,0.83621,3.9545,0.24413,2.6905,2.6255,1.8909,1.0
1.0682,-0.54971,3.4211,2.5415,3.2491,3.3988,1.0332,3.8328,2.706,0.65949,0.67734,0.89027,1.0
0.20645,-0.19482,2.3566,2.1011,2.6673,2.9664,0.0165,3.2706,1.2283,2.0103,2.4846,1.283,1.0
-0.30403,0.058074,2.033,0.56536,1.5271,2.6489,0.36181,1.6956,1.3932,2.1273,1.6984,0.9074,1.0
0.77065,0.52548,3.4137,1.1021,2.8752,0.42835,2.3833,3.2719,2.906,2.496,2.7083,0.087031,1.0
-0.85455,0.25564,2.7352,3.9484,1.6745,3.3447,1.1973,1.778,0.42837,3.8583,0.71524,0.061894,1.0
-0.25519,0.14669,0.42535,3.18,0.22373,1.8197,3.1017,1.521,1.01,2.2767,3.5498,3.1354,1.0
-0.51575,-0.78277,2.0078,3.7333,2.34,2.6025,2.5696,2.8289,1.7557,2.3107,0.63974,0.074588,1.0
0.61542,0.061082,0.076667,1.3935,1.1953,3.6177,0.71819,0.95566,2.3487,3.75,0.39138,3.6109,1.0
1.0762,0.64507,1.7704,0.83653,1.6383,0.44282,1.1334,0.70306,1.228,0.24624,3.0458,0.78642,1.0
0.40804,-1.1636,3.6287,2.7215,2.3444,2.4153,0.54342,0.95259,1.7419,2.636,3.5763,2.4361,1.0
0.8234,0.25419,0.17868,1.4217,1.2625,0.06553,2.254,1.1344,1.2413,0.39759,0.99091,2.0915,1.0
0.85993,-1.3529,3.7808,1.7535,0.58943,0.36484,0.57702,0.16259,3.6639,2.4347,2.3889,2.8269,1.0
,,,3.6351,,,,,,,0.30647,1.4128,
-0.27968,0.21903,1.4796,3.3344,0.42997,2.1905,0.12163,3.77,0.70763,0.12926,1.0662,3.0356,1.0
0.49935,-0.93818,0.82096,1.5655,1.337,2.5768,3.4013,3.1513,2.5804,2.0877,3.3853,2.0223,1.0
,,,2.9359,,,,,,,2.7362,3.0631,
-0.61599,0.11178,1.731,1.1626,3.6896,2.4823,3.0197,2.7839,3.1304,2.6426,1.9497,1.4501,1.0
-0.30718,0.52728,1.1102,1.1685,1.4926,0.31593,0.22556,0.06103,0.0072159,2.3909,1.4271,3.7001,1.0
0.82272,0.26776,0.40343,1.1872,3.9566,2.583,2.8306,3.0742,1.5381,0.2462,0.85334,3.6044,1.0
-0.63389,-0.24525,1.9957,0.09937,2.1738,0.7052,0.73648,1.3276,2.6899,3.5647,0.91535,2.2069,1.0
0.17809,0.17912,0.95614,3.6714,2.2533,2.4757,3.9784,1.2893,0.15796,3.8133,3.0591,2.0841,1.0
-0.41874,-0.011054,1.3984,2.7441,0.75159,3.8813,2.0668,3.0617,1.739,0.7235,1.5846,0.7161,1.0
0.308,-1.0387,2.233,0.93711,0.86198,2.6768,2.1526,1.5367,0.69752,0.29418,3.2906,2.4357,1.0
-0.54133,0.1861,2.1923,1.9894,1.9412,1.3272,1.0861,0.87451,2.3328,3.9521,2.1001,2.9118,1.0
-0.69115,0.18579,1.6851,3.1623,0.878,1.8315,1.513,2.2533,0.76414,1.7116,0.41096,3.5038,1.0
0.12195,0.23338,1.542,1.5209,3.7475,0.099797,2.0486,0.88253,1.5346,3.0359,0.19353,1.8933,1.0
-0.48736,0.062079,1.5227,0.87433,1.1105,2.0924,2.0617,0.65055,3.5287,3.6927,3.7555,3.0089,1.0
0.72008,-0.065049,1.1229,2.8907,3.8124,3.9568,1.8757,1.5986,0.0073654,3.4885,2.4589,0.72419,1.0
0.28663,-1.4775,0.71965,3.0913,3.2597,2.8935,0.61667,0.08158,2.7208,3.8535,3.9676,0.085343,1.0
-0.18767,0.8516,0.50914,2.7731,1.3984,1.5878,0.8605,1.6931,1.1301,1.187,1.9071,0.51709,1.0
-0.19061,-0.50841,0.062761,2.4787,0.086424,2.3629,2.5807,0.013093,3.2856,2.8402,3.9306,3.4402,1.0
-1.099,-0.39622,3.0124,3.0492,1.3641,2.2927,2.4246,0.17944,1.1764,3.6044,2.2883,3.1868,1.0
-0.0057817,0.45843,2.0198,2.0459,1.5376,2.0307,0.72938,0.7565,1.5604,3.4968,0.92999,0.75037,1.0
1.2011,-0.31157,2.8884,1.3176,0.37316,0.58219,3.4708,0.80535,3.8043,3.3144,0.46807,0.68486,1.0
0.16926,-0.54953,3.0444,0.0053762,3.877,1.1638,2.1109,2.4014,3.341,0.14084,0.52151,2.7023,1.0
-0.5634,0.3527,1.0758,2.3226,0.76018,2.0046,3.8982,0.92689,3.5609,3.6245,2.9673,1.5996,1.0
0.1841,-0.13967,0.77449,0.68735,0.65848,0.56748,1.1419,2.2662,3.7304,2.5117,0.55325,3.7421,1.0
0.40082,-0.61693,0.2566,0.77963,2.0281,1.6255,3.7963,2.203,0.51744,2.2904,0.74861,1.9049,1.0
-0.72756,0.90636,1.7015,0.60129,2.033,2.3724,2.4304,1.352,1.3931,2.9527,1.5859,1.6089,1.0
0.28973,-0.16867,2.8086,2.0217,0.20591,3.2375,3.106,3.9597,2.8544,2.0329,1.344,0.76009,1.0
0.78549,-0.42572,3.9093,0.069548,1.468,1.8824,0.25393,0.59344,2.5006,3.4593,1.8349,1.3483,1.0
0.12548,-0.74483,2.2063,1.8848,2.3392,2.6965,2.3646,3.4052,3.3345,0.56095,0.41166,1.7639,1.0
-0.16529,-0.17926,0.17523,0.18431,3.979,3.0287,3.599,3.1487,0.88202,2.6285,0.68187,0.55194,1.0
-0.55787,0.85427,2.3286,1.7691,1.7405,0.7284,2.0392,2.0972,1.2773,2.372,2.5656,3.9214,1.0
0.03857,0.34547,1.1135,0.65424,2.784,2.4786,2.1313,0.075356,0.87754,2.0535,3.1507,1.7586,1.0
-0.556,-0.56515,2.1688,2.2884,0.065902,3.0797,3.1943,1.0538,0.11214,0.97848,1.4894,3.2154,1.0
-0.18263,-0.11107,1.7733,3.2733,0.61016,1.6843,2.6204,3.9944,2.7208,3.894,1.2264,3.2707,1.0
-0.22908,0.47359,0.46882,0.34137,3.5982,1.756,1.8522,2.8422,1.1446,3.6649,3.5906,0.92611,1.0
-0.026018,0.85699,1.5198,0.93134,0.18551,1.9551,2.2293,0.87236,0.12316,2.608,2.8976,2.565,1.0
0.25603,-0.071325,3.0593,0.98418,0.11731,0.86733,2.9721,2.5665,1.1378,0.44201,1.6268,1.0312,1.0
-0.23171,-0.44977,3.6735,1.4077,2.2978,3.3316,2.0573,0.48427,0.45278,2.0585,0.74545,0.49643,1.0
0.038297,0.15868,2.7708,1.6363,1.3616,2.0062,0.48313,2.2267,0.28649,1.9242,0.20634,1.6282,1.0
-0.94258,-0.62226,3.8825,0.45697,0.8772,0.41093,1.0723,3.1519,2.3241,0.27269,3.7759,0.27077,1.0
0.55128,0.48472,0.50466,1.6289,3.616,1.4574,3.6994,1.658,0.043844,1.5554,1.6825,0.43904,1.0
-0.54526,-0.51932,2.5857,2.7037,2.7324,3.2832,2.3576,0.33466,3.374,3.2208,2.3846,2.1182,1.0
,,,2.1721,,,,,,,2.0542,0.84601,
0.093427,-1.0951,2.2494,1.4285,1.6045,2.5974,3.7491,2.5571,1.9364,0.47991,3.5833,0.10387,1.0
0.49219,-0.52357,0.7934,2.6464,0.81988,2.9465,1.0225,0.50062,0.64961,1.6479,0.74333,3.9765,1.0
,,,2.7148,,,,,,,0.37401,2.9786,
0.014752,0.65901,1.361,0.52624,3.5374,0.42134,2.2285,1.9511,3.4522,1.0109,0.22622,3.9289,1.0
-0.32327,0.60993,1.4259,1.7585,3.685,3.8344,2.9547,1.1041,2.6256,2.3499,0.19055,3.8055,1.0
-0.59787,-0.88697,1.4922,3.7488,3.1266,1.6948,2.7373,1.2459,3.8499,0.14693,2.7309,1.8864,1.0
-0.019984,-0.19615,0.46146,2.2809,0.96766,2.2405,0.55882,2.6663,1.583,2.7265,1.902,3.9501,1.0
-0.093807,-0.0047391,2.0048,2.3106,2.3344,0.39513,3.894,2.0004,1.6477,3.3073,3.7081,3.4117,1.0
,,,3.0584,,,,,,,1.6455,1.2363,
-0.56676,0.1194,1.374,0.98781,0.50827,0.6145,0.30485,1.3023,3.6082,1.4071,3.48,3.8069,1.0
-0.28296,0.099105,1.9941,2.7754,2.7507,1.2339,0.4317,2.2637,2.6772,1.9566,2.84,0.45459,1.0
0.18323,-0.28628,0.4721,1.1795,3.643,0.52367,3.889,0.060891,0.6855,1.1365,3.7695,0.4691,1.0
0.38199,-0.13177,2.3021,2.2828,3.0038,1.3741,2.2814,2.2113,1.2791,1.0639,1.9207,0.0027817,1.0
-0.14874,-0.38116,2.0619,2.5392,3.2916,2.6522,1.9353,3.7433,1.0848,3.0597,1.7384,1.2126,1.0
1.0946,-0.3767,1.4211,1.5956,0.90048,2.0648,2.58,1.9271,0.92319,2.3375,2.0483,1.4767,1.0
-0.55902,0.51293,3.4534,0.99553,1.547,3.1867,0.87282,1.3139,2.81,2.1542,2.098,0.48136,1.0
-0.73735,-0.6647,1.3761,3.7413,1.6748,2.3064,2.7796,3.2123,1.2379,3.9627,1.8762,2.8476,1.0
,,,1.7956,,,,,,,3.8342,3.8301,
-0.51008,-0.6503,0.95236,2.1271,0.42222,0.99393,2.5345,0.31449,3.4497,2.3444,3.4244,1.2892,1.0
-0.104,0.35456,3.0847,2.5394,2.1252,3.6347,3.8405,1.7816,2.4791,3.1634,1.2221,3.1559,1.0
-0.54531,-0.59886,1.0936,2.6725,2.4848,3.558,2.9057,1.862,3.5178,2.1957,2.8813,2.6859,1.0
,,,1.7561,,,,,,,3.4185,0.43846,
-0.42541,-0.7097,2.1245,0.69196,0.79105,1.2946,3.0486,2.7961,2.5048,1.8973,1.2308,2.8959,1.0
-0.089585,0.30009,3.4935,2.7775,1.6335,3.9497,2.1004,2.1324,2.5359,3.3989,0.62721,3.5304,1.0
-0.24626,1.1744,3.7505,3.6997,1.4504,2.4555,1.7872,0.82529,1.2048,1.6123,0.30843,0.0019725,1.0
0.47696,-0.31727,0.19487,1.4824,0.64761,2.6083,2.5534,0.62787,2.3318,0.94719,2.9924,0.40777,1.0
-0.23018,0.45385,3.9154,2.5552,3.5741,2.4054,1.2286,1.609,0.4307,2.166,2.1369,1.4815,1.0
0.69802,0.88721,2.5293,3.5587,1.7619,3.1912,1.7736,1.7503,3.1936,1.4756,1.8157,3.6588,1.0
-0.45231,0.66876,0.29054,1.9318,2.6812,2.4418,2.6611,3.9003,3.5005,3.0341,3.1697,3.996,1.0
-0.85774,0.88765,0.8473,2.5193,0.84171,1.509,3.2891,3.707,2.5907,3.0761,0.87511,0.68198,1.0
0.16219,-0.32997,1.4395,1.8601,1.8846,0.69859,1.2761,1.2323,0.22028,1.3852,1.226,0.69047,1.0
0.72616,0.57204,1.7067,0.43669,0.19966,0.23966,2.6282,3.4503,3.7542,3.8698,2.9261,0.41228,1.0
-0.12802,-0.13442,3.0326,0.45247,1.9837,0.60941,2.0216,2.2409,0.23185,1.4232,1.8397,2.4246,1.0
0.67945,-0.81679,3.663,0.43157,1.0789,1.5337,0.62978,2.1766,0.99658,0.77278,1.6202,1.6476,1.0
-0.1339,-0.1959,2.519,1.7829,2.7367,0.052335,1.2203,3.3691,1.5005,0.36422,1.0067,1.0231,1.0
-0.34798,0.19499,3.8236,3.7554,2.992,3.8615,0.42041,3.1519,1.6541,1.2529,2.3246,0.80674,1.0
-0.68113,1.0092,3.0205,2.5353,1.5666,1.2727,3.4825,2.1455,0.66074,3.8334,3.2333,0.75076,1.0
0.5889,0.49373,2.1044,3.7187,2.2353,3.8224,2.7158,0.0073215,3.7679,2.5539,0.20173,3.5351,1.0
-0.71269,0.13877,3.4004,0.25151,2.929,0.11584,3.3075,1.4806,0.51217,0.83256,0.59499,2.5257,1.0
-0.17943,0.54122,3.2641,1.2278,2.4465,1.5887,3.7843,1.7445,3.0216,1.3325,1.9656,2.4897,1.0
-0.42861,-0.28301,0.52852,3.7991,2.3249,1.1112,2.5224,2.5328,2.5606,1.3721,3.5668,2.6331,1.0
,,,0.041458,,,,,,,1.2521,0.70834,
-0.15603,-0.37802,2.4689,0.67131,1.497,3.1218,2.224,2.2615,0.46288,2.0166,1.1313,2.5034,1.0
0.07883,-0.65201,1.5906,3.0211,0.13436,1.7827,3.9497,1.6125,3.8222,2.2489,0.25885,3.5058,1.0
0.12982,0.54031,3.3651,3.3353,1.6246,0.22925,2.5076,0.21593,3.2966,3.1574,0.24206,0.71281,1.0
-0.46445,-0.074441,0.15328,2.4234,2.6318,0.19198,3.4081,0.54394,0.60879,1.4037,2.3163,2.5823,1.0
0.18744,-0.65452,0.38482,2.0717,2.301,2.1233,1.961,1.562,1.5716,0.88072,3.3479,3.5365,1.0
0.28325,-0.11402,3.7924,3.7714,3.9038,3.0671,0.079835,1.8302,1.8511,3.2913,1.3896,1.0021,1.0
-0.077131,-0.46509,1.5841,2.9648,1.7666,2.4585,0.97533,1.3276,2.9513,0.30417,1.3937,2.3449,1.0
-0.12499,-0.17286,2.129,2.8043,3.1113,3.7297,2.2003,3.4293,3.5026,0.32874,0.16611,1.9475,1.0
-0.66507,0.78335,3.6146,2.9789,2.2778,3.1263,0.40627,2.4286,3.8954,1.2389,1.5653,3.3563,1.0
0.17069,0.82031,1.3601,3.4953,0.084399,3.0196,1.8972,0.78847,2.8955,3.422,3.4652,0.2067,1.0
0.90539,-0.40923,2.6556,3.8565,2.0491,1.3049,0.69812,0.57408,2.4917,1.8972,0.10104,2.9579,1.0
0.41203,-0.20591,2.9094,3.9277,1.6302,2.0879,1.3015,3.0695,3.3684,1.2969,0.68551,2.2181,1.0
-0.063249,0.23326,0.89205,3.6745,0.87935,2.5823,0.44155,2.6109,1.5122,1.8402,3.3237,1.7179,1.0
0.31707,0.062764,2.2218,1.1339,0.92184,2.045,1.7129,1.3691,3.5947,2.6967,0.051323,3.1189,1.0
0.1018,-0.2811,1.8209,0.2345,1.7542,2.6484,2.876,0.22644,3.155,2.2962,1.8668,1.5867,1.0
0.31508,0.56229,2.4411,3.284,3.6796,0.92524,3.0705,1.6814,3.6352,3.3713,3.3265,1.4289,1.0
0.067797,-0.78055,2.176,0.71809,1.2762,3.9303,3.7087,1.8435,1.6856,0.30329,3.6011,2.6379,1.0
,,,0.13973,,,,,,,2.0282,1.5767,
0.87441,-0.19688,1.1442,3.0853,1.4551,1.6507,1.33,3.3137,3.6301,2.7502,3.3549,0.71391,1.0
0.067744,0.22073,3.5161,2.1621,1.9973,3.9411,3.5222,3.9935,2.451,1.73,2.2706,0.21718,1.0
0.35113,-0.38841,3.7462,1.3262,3.2541,1.941,2.1024,1.5296,3.0014,1.2949,3.0958,0.98848,1.0
0.42791,-0.56136,3.2248,2.3129,0.93927,2.4475,1.0694,0.76032,2.3216,0.18429,1.2509,3.6073,1.0
0.72983,0.62368,3.8763,3.418,0.089056,0.044882,0.67287,3.9696,3.9781,1.2414,0.43037,3.9298,1.0
-0.085604,0.0212,2.0969,2.5695,1.2045,3.0742,0.18004,2.7197,0.66347,1.7065,2.7783,1.9364,1.0
0.34566,0.127,0.45148,1.6804,1.1922,2.9662,0.6831,3.7396,2.8353,2.4623,2.967,0.579,1.0
0.036077,0.069153,2.6009,2.1837,3.3037,0.86939,3.7031,2.5456,0.66681,0.97206,1.5877,2.0467,1.0
-0.26563,0.38296,0.76354,0.72919,0.54558,1.5893,0.43449,2.5948,0.31732,3.3789,1.3863,3.9741,1.0
-0.056236,0.95671,3.4277,0.9451,3.2583,1.0503,3.3366,1.5304,2.5363,3.5312,0.21744,3.0503,1.0
0.33238,0.36596,3.7714,0.82165,3.4444,0.31455,0.60726,0.11149,2.2059,3.713,1.4995,3.8641,1.0
-0.41093,0.37814,0.41379,1.0387,2.2118,0.88048,3.4235,2.3723,3.0891,2.2505,1.4674,3.7195,1.0
0.8708,0.68143,1.1858,3.7705,0.074119,1.9399,2.3943,2.9252,0.21953,1.2119,1.1367,0.94596,1.0
1.0361,0.49426,3.1961,2.5663,2.0313,2.0612,0.79107,2.6125,0.18657,3.0806,3.6576,0.39009,1.0
-0.40097,-0.63255,1.7669,3.3163,2.8546,3.356,3.1901,0.24785,2.33,2.0289,2.6406,1.6391,1.0
-0.1908,-0.1453,1.9701,1.555,2.791,1.6526,3.1495,0.61216,3.047,2.4503,1.7021,0.52469,1.0
,,,0.67365,,,,,,,2.5004,3.0183,
0.22158,0.3199,2.2906,2.9605,2.8047,3.8107,0.68579,1.9833,2.1439,0.33562,2.4005,1.3924,1.0
0.76174,1.0464,2.2898,3.4912,3.7492,1.3404,2.4112,1.5375,2.2948,2.8564,3.922,1.7991,1.0
-0.03927,0.86905,2.9668,1.4221,0.043571,0.535,1.3004,1.1533,2.4198,1.1935,3.0573,0.79734,1.0
0.87683,0.50657,0.30642,0.71531,3.279,2.7817,1.0691,0.74547,0.16317,0.93277,2.8756,2.9461,1.0
-0.45925,-0.51585,3.1487,3.9857,0.13707,3.6911,3.1572,3.7894,1.0805,1.2698,3.5226,0.81347,1.0
0.044191,-0.40545,0.77398,3.8365,2.0646,1.9501,2.4665,1.5922,0.7158,1.1281,0.042601,3.0726,1.0
0.17792,0.098879,2.1237,0.62398,2.6133,2.0228,2.7459,0.55661,2.1109,1.0023,2.2861,0.96512,1.0
-0.53179,-0.072507,3.6965,3.7157,3.0165,0.018503,2.7897,2.1655,2.9403,0.49418,3.8864,2.4549,1.0
,,,1.6983,,,,,,,2.1345,1.3831,
-0.14585,0.72292,3.9012,0.89234,2.4122,3.1186,0.48075,2.1938,0.12239,1.1136,0.25087,2.8905,1.0
0.47173,-0.13812,1.2191,0.54558,3.5551,2.4433,2.4275,1.5864,3.2969,0.99027,2.2588,0.46889,1.0
0.30013,-0.039468,3.0146,1.0407,2.5729,3.1698,1.9595,3.0438,3.3896,2.2751,0.91251,0.72315,1.0
1.0196,0.60236,0.82542,2.1779,3.1443,3.3516,2.1188,0.65114,1.8785,0.20539,1.7623,0.77546,1.0
0.54785,0.2691,3.4455,0.32883,1.9646,2.7494,0.88748,1.8724,1.4813,3.2927,0.39562,1.4422,1.0
0.05659,-0.92408,2.6314,2.3925,1.6138,0.32574,2.9927,2.3746,0.30255,0.14778,0.50846,1.6176,1.0
-1.0551,-0.44634,0.40882,0.11674,3.5098,3.2246,1.0326,0.34134,0.67983,1.0687,3.2065,0.90312,1.0
-0.072087,-0.41372,2.3219,1.8196,2.8327,0.53911,0.79646,1.9886,2.6879,1.2088,1.0195,2.6762,1.0
-0.42275,-0.72926,3.854,1.33,3.306,2.2797,3.4861,3.1076,2.3605,2.6492,1.9997,3.8289,1.0
,,,3.7747,,,,,,,2.092,1.7267,
-3.0277,-5.8715,3.0124,1.2124,0.38223,0.064411,0.14536,2.8008,1.801,2.8494,0.07842,3.2153,2.0
0.43029,4.5101,2.8122,1.7129,2.1731,3.7393,1.752,3.3229,3.1678,1.1033,3.5081,3.1928,2.0
-0.32491,3.9033,0.98649,2.6441,3.4249,2.4591,0.26275,2.0526,1.8232,3.9843,1.8404,3.981,2.0
-1.4261,3.4028,0.15977,1.5244,1.0574,2.6743,3.9175,0.019255,3.5779,1.2018,3.9198,0.84722,2.0
5.1176,3.2064,1.8485,0.54468,3.1022,1.6871,2.5156,1.4268,0.29023,2.0051,2.2779,1.3161,2.0
4.5002,-1.7358,0.4695,0.38651,2.5517,2.8111,2.6253,3.8921,2.5417,0.52929,3.4972,3.0494,2.0
3.901,-4.2927,0.64648,1.2206,2.9002,1.8828,1.3116,0.57863,3.2345,3.5902,0.9661,3.027,2.0
3.001,3.7801,1.679,3.2955,3.5786,1.6356,1.902,3.0991,1.2844,0.95177,0.47024,3.8451,2.0
-5.7388,2.1817,2.6645,2.509,3.0719,3.9545,0.064967,1.4439,2.1443,0.26836,0.60562,2.2796,2.0
0.19495,3.6133,3.8926,0.82373,0.82739,1.941,0.80011,1.1263,3.4643,1.4625,0.23798,2.434,2.0
2.4436,5.3987,1.1186,3.9207,0.17322,0.46905,3.434,2.1736,2.1369,3.956,0.80082,1.4604,2.0
3.364,-6.2216,2.1256,1.7511,0.61425,3.4323,0.27016,1.629,3.1744,0.8481,3.473,1.3742,2.0
4.1771,1.5726,3.7228,3.3408,2.8733,1.3679,1.243,3.6812,2.3449,1.1501,3.0835,2.4,2.0
-2.9551,-3.011,0.66665,2.1567,0.51457,1.2655,3.3065,1.4276,3.526,2.0184,3.7275,2.1025,2.0
-5.2448,-4.0302,3.157,0.10051,0.88316,1.5101,2.4475,0.45004,1.7727,2.5223,0.32301,1.9399,2.0
0.11348,5.0804,0.41186,0.027297,1.8142,3.4795,3.6584,1.0203,0.37266,1.5727,0.27957,2.6226,2.0
-0.28937,3.9639,3.5345,3.1443,1.861,2.1257,3.5364,0.62271,3.718,2.7198,3.9092,0.15301,2.0
0.37999,-1.7044,2.089,1.7896,0.35915,0.10062,0.98125,3.2524,1.6743,0.52013,2.0868,0.75969,2.0
1.4025,3.6772,3.8965,1.1549,2.0269,0.99342,3.8328,2.5186,2.1068,0.28095,3.1508,3.715,2.0
3.9432,-2.3555,3.0244,3.4527,0.30604,2.8947,1.8092,2.6375,2.7638,0.18153,1.239,2.3319,2.0
-4.6838,2.4717,2.8903,2.6249,0.6661,1.7295,3.5542,2.6565,0.21863,2.2157,0.47406,0.061642,2.0
3.9084,-2.963,0.010405,1.1388,2.9908,1.0458,1.8594,2.1891,1.3616,3.5633,1.9417,1.1747,2.0
-5.3062,1.9396,0.82245,2.5783,1.3383,0.75764,2.3409,1.1438,3.1712,2.3432,1.6611,0.18104,2.0
2.5405,3.7329,1.0415,1.0543,1.2202,0.85791,0.046716,0.38925,0.02618,2.1262,3.6634,3.1789,2.0
-5.3222,2.5691,0.31982,0.69911,3.2755,1.9796,2.9137,3.3249,0.21681,2.5762,0.63783,2.8455,2.0
