0,1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,2.7045,0.52757,2.5466,1.4372,0.7629,1
,,,,,,,2.2133,1.8441,2.1843,3.0365,1.183,1
,,,,,,,0.81115,0.46134,1.1377,0.29605,0.94158,1
,,,,,,,3.9444,1.1507,2.6309,0.043194,2.5232,1
,,,,,,,0.1138,1.6206,3.9769,2.3421,0.15108,1
,,,,,,,2.6023,0.28034,2.0396,3.4281,1.7964,1
,,,,,,,0.38891,1.5629,0.82095,2.3189,0.85499,1
,,,,,,,1.531,3.0598,2.5297,3.813,1.5511,1
,,,,,,,1.2973,3.7394,2.7323,1.3526,0.13464,1
,,,,,,,0.35834,3.7549,1.8205,1.2667,3.7781,1
,,,,,,,1.0828,1.2404,0.33777,2.9541,1.8374,1
,,,,,,,3.5913,2.5908,3.962,0.59533,3.1621,1
,,,,,,,2.7081,3.6767,0.1574,3.9832,0.42768,1
,,,,,,,1.9928,2.5843,2.9653,1.0886,3.0419,1
,,,,,,,1.843,0.73382,2.3477,0.60254,3.891,1
,,,,,,,2.2031,3.4,3.8264,2.9881,0.3685,1
,,,,,,,1.3227,3.9135,1.5995,0.6666,1.5028,1
,,,,,,,0.74609,1.2997,2.0546,3.1942,2.0632,1
,,,,,,,0.46061,1.0176,3.1734,3.0551,0.015831,1
,,,,,,,2.3436,2.2745,1.5816,0.34731,3.7895,1
,,,,,,,1.4574,2.9318,0.64264,3.931,1.8061,1
,,,,,,,0.30131,2.5173,2.2778,2.6925,3.9326,1
,,,,,,,1.3224,0.11003,2.3887,1.1451,0.9325,1
,,,,,,,2.3765,1.1831,3.2834,1.0777,1.4696,1
,,,,,,,2.0074,0.48378,3.9735,2.0249,1.0514,1
,,,,,,,3.1252,0.5748,1.3704,2.2883,0.052991,1
,,,,,,,3.2936,2.9316,0.0024841,0.76714,0.28151,1
,,,,,,,3.5889,1.8445,0.25219,2.3695,1.5131,1
,,,,,,,2.2783,2.1346,1.8638,1.7319,2.2395,1
,,,,,,,0.15999,1.1567,3.9489,0.50846,0.9442,1
,,,,,,,3.8299,3.3614,0.15818,0.63834,2.3635,1
,,,,,,,3.5976,0.634,1.4663,0.86778,3.574,1
,,,,,,,0.60937,0.091711,0.68012,1.176,2.6039,1
,,,,,,,2.6647,2.3975,3.4666,3.1223,2.0156,1
,,,,,,,0.23069,2.5938,2.5527,1.295,2.5776,1
,,,,,,,3.4723,1.9558,3.5483,2.2845,3.037,1
,,,,,,,2.2732,3.973,3.0594,2.4973,1.3157,1
,,,,,,,1.2439,2.0524,1.9411,1.3495,2.1927,1
,,,,,,,0.41349,1.5317,0.27389,3.9885,3.0466,1
,,,,,,,0.21277,2.1844,2.0715,2.8572,0.60592,2
,,,,,,,3.8803,0.29603,1.6247,2.424,3.6621,2
,,,,,,,0.37673,3.3316,2.3268,1.4179,2.9452,2
,,,,,,,2.6236,1.0156,3.8655,0.77465,3.6345,2
,,,,,,,1.4833,0.68087,3.8502,0.8811,2.4355,2
,,,,,,,2.2339,1.8857,3.9936,0.24328,2.5024,2
,,,,,,,3.3976,0.92672,2.0541,3.1332,1.4308,2
,,,,,,,3.1842,1.2192,2.888,0.69682,3.5422,2
,,,,,,,2.893,1.9911,0.58334,0.80836,1.0556,2
,,,,,,,2.285,3.3738,0.74737,0.26871,0.41847,2
,,,,,,,1.5405,3.2952,0.95082,3.1471,1.2992,2
,,,,,,,3.5088,0.22834,3.6785,0.85513,2.1012,2
,,,,,,,2.9862,0.57459,0.32664,0.91027,0.72397,2
,,,,,,,0.27047,1.0275,2.7837,2.917,2.164,2
,,,,,,,0.16498,3.5582,0.75473,2.8508,1.1724,2
,,,,,,,3.4066,0.99371,3.2683,0.91607,3.86,2
,,,,,,,2.3479,1.4912,1.2975,1.5978,1.4043,2
,,,,,,,2.644,1.2344,3.2016,2.3492,1.7332,2
,,,,,,,2.3519,1.7027,3.2638,1.9804,3.3802,2
,,,,,,,1.0305,0.50885,1.2682,3.8281,1.3613,2
,,,,,,,2.722,3.1083,0.81313,3.5671,2.6065,2
,,,,,,,3.581,0.83258,0.64592,2.8951,2.1096,2
,,,,,,,1.5245,3.1638,3.6454,0.36434,0.26988,2
,,,,,,,1.2574,3.4111,2.8291,1.2625,1.2103,2
,,,,,,,0.63098,0.020322,0.48271,0.7226,1.976,2
,,,,,,,2.6837,3.2931,2.5615,0.41859,2.6737,2
,,,,,,,2.1269,1.134,0.5958,1.1215,3.9852,2
,,,,,,,3.2437,0.43989,0.326,3.9678,2.5416,2
,,,,,,,2.0597,1.6746,2.9791,1.7563,3.0844,2
,,,,,,,0.75434,0.64181,0.77164,0.81195,1.0342,2
,,,,,,,3.1141,0.22213,0.0028296,2.9646,0.79554,2
,,,,,,,3.6198,3.0617,0.086527,3.9047,0.95452,2
,,,,,,,2.2548,3.4434,1.6088,2.0176,2.0768,2
,,,,,,,2.3991,3.1681,2.3644,3.8323,2.4748,2
,,,,,,,2.4796,1.1887,0.18853,3.6964,0.39953,2
,,,,,,,2.6021,3.4544,0.01267,2.0571,1.625,2
,,,,,,,0.52786,2.929,2.3055,1.4091,3.8847,2
,,,,,,,1.0062,0.24353,1.4022,2.5414,2.6022,2
,,,,,,,2.7635,2.6694,0.64921,1.0989,3.1316,2
,,,,,,,1.525,0.29039,2.493,1.3578,0.31993,2
,,,,,,,2.2369,0.388,2.2042,3.1963,1.9222,2
,,,,,,,0.78948,2.065,3.3977,0.95171,0.26608,2
,,,,,,,3.1391,2.9274,1.6056,0.76079,1.7386,2
,,,,,,,2.482,1.1369,0.21609,3.4929,2.1845,2
,,,,,,,0.91858,3.9395,3.9926,0.04287,3.4291,2
,,,,,,,0.3566,2.3178,0.17303,3.2509,1.5689,2
,,,,,,,3.9275,3.7494,0.5039,1.8593,3.3175,2
,,,,,,,2.5885,0.9545,1.8325,1.5853,1.0343,2
,,,,,,,2.9024,3.3796,3.2093,1.6618,0.20265,2
,,,,,,,2.4591,1.8073,1.615,1.2208,3.6559,2
,,,,,,,3.9053,0.24965,3.0191,1.9139,2.8348,2
,,,,,,,1.0028,0.30309,1.3592,1.2179,2.7345,2
,,,,,,,1.1243,3.1497,1.3758,1.2105,3.041,2
,,,,,,,2.2008,0.4293,2.4485,3.3209,0.12333,2
,,,,,,,3.823,3.9582,3.7624,1.9909,2.4805,2
,,,,,,,1.0073,1.9972,0.70863,2.4699,2.067,2
,,,,,,,2.1528,2.9636,0.47024,2.6956,2.2839,2
,,,,,,,2.3314,1.4109,1.8349,0.79113,2.3197,2
,,,,,,,1.9347,0.29242,3.9055,1.6538,0.83987,2
,,,,,,,1.9258,3.2944,3.174,2.3794,3.3081,2
,,,,,,,1.1663,0.96776,0.62817,1.5455,1.2734,2
,,,,,,,0.72639,0.22595,3.1601,2.441,1.7701,2
,,,,,,,0.931,0.23402,2.8688,0.064634,0.73561,2
,,,,,,,1.9534,2.8365,1.2224,2.0672,1.0573,2
,,,,,,,2.658,1.7095,0.5743,2.1618,0.29335,2
,,,,,,,0.16814,2.7926,3.9716,3.7503,2.9981,2
,,,,,,,3.8021,3.3614,3.0923,3.7577,1.5637,2
,,,,,,,1.7828,1.5081,2.0529,1.6703,2.4931,2
,,,,,,,1.7216,2.1313,1.5128,1.1728,0.58454,2
,,,,,,,2.9903,2.9877,1.0652,0.024427,1.4887,2
,,,,,,,0.98026,1.5987,2.3873,1.4033,0.59041,2
,,,,,,,2.9714,3.0629,0.43154,2.0054,1.4237,2
,,,,,,,1.1385,1.8691,2.7338,0.33981,1.9283,2
,,,,,,,0.24554,3.5288,0.82496,0.7059,2.2654,2
,,,,,,,2.4511,1.1003,3.5536,2.5693,2.2794,2
,,,,,,,1.5142,2.8543,2.4744,3.717,3.2052,2
,,,,,,,3.275,0.53293,0.14261,3.3439,3.2689,2
,,,,,,,0.20288,1.3732,3.3977,1.3588,2.0242,2
,,,,,,,3.5309,2.0867,0.55964,0.10842,2.0124,2
,,,,,,,0.32433,1.323,0.9229,0.91973,2.8245,2
,,,,,,,3.3451,2.7791,1.5024,2.5702,2.1457,2
,,,,,,,2.7868,3.4363,0.81238,2.1767,3.6264,2
,,,,,,,2.4134,3.6542,2.6695,1.1236,3.7963,2
,,,,,,,2.0549,3.4817,0.50109,1.4569,2.3947,2
,,,,,,,0.99121,3.0816,3.3494,2.3857,2.9058,2
,,,,,,,2.8169,2.9891,2.8112,3.3295,1.7091,2
,,,,,,,2.1869,2.8168,1.1763,2.8697,0.034788,2
,,,,,,,3.5263,2.3943,3.012,0.52915,2.1238,2
,,,,,,,0.53822,2.7169,3.3426,0.89448,0.85907,2
,,,,,,,3.4753,1.1988,1.0866,0.86702,0.73321,2
,,,,,,,3.9235,2.1618,2.0991,1.0292,3.8142,2
,,,,,,,1.4799,3.7064,0.039966,3.5602,2.9778,2
,,,,,,,0.77777,2.8218,2.9691,2.9407,0.98161,2
,,,,,,,1.9355,3.085,3.8698,2.0412,0.42442,2
,,,,,,,1.7523,2.3064,3.9044,1.8574,3.9969,2
,,,,,,,0.63837,3.8515,2.654,0.11553,2.6551,2
,,,,,,,3.694,0.12282,1.679,1.6998,1.8782,2
,,,,,,,1.6796,2.1141,0.033899,1.047,0.26965,2
,,,,,,,2.637,1.0711,1.4518,1.4699,2.0373,2
,,,,,,,1.6782,0.77192,2.7586,0.6776,2.2115,2
,,,,,,,3.742,0.69549,1.6185,2.9317,1.2516,2
,,,,,,,2.8496,0.73574,0.94743,1.2595,1.4495,2
,,,,,,,3.8103,1.1834,3.827,2.6257,2.9969,2
,,,,,,,3.6615,1.5102,0.98619,2.6512,3.2068,2
,,,,,,,0.73071,2.5371,0.15228,2.1036,2.4028,2
,,,,,,,2.6741,1.52,1.0532,2.283,1.1841,2
,,,,,,,0.3861,1.8557,3.2283,3.1017,2.7095,2
,,,,,,,3.9367,3.0229,3.1865,3.75,1.6008,2
,,,,,,,2.9748,1.0224,0.50734,3.8525,2.1861,2
,,,,,,,0.85343,2.7263,0.51326,0.055352,2.5834,2
,,,,,,,2.4696,0.16254,0.26088,0.14914,2.7557,2
,,,,,,,1.3424,1.8163,3.3199,3.8184,2.6228,2
,,,,,,,2.5304,3.1881,2.3464,1.4939,0.83729,2
,,,,,,,2.063,2.2631,1.3573,2.337,3.8182,2
,,,,,,,3.1477,2.4297,3.0308,2.3037,1.9134,2
,,,,,,,2.0104,3.0074,2.7125,1.6499,1.8461,2
,,,,,,,0.65814,2.6972,1.0816,2.1192,1.9246,2
,,,,,,,2.0298,2.9266,2.4547,1.4827,0.59915,2
,,,,,,,3.2913,1.4478,1.9048,3.3562,0.46493,2
,,,,,,,1.7153,3.5812,0.80312,2.312,2.7343,2
,,,,,,,0.63074,3.887,2.354,0.47626,3.4221,2
,,,,,,,2.6996,0.045137,3.4394,2.872,0.57862,2
,,,,,,,1.1065,2.1813,2.9583,0.35001,1.7728,2
,,,,,,,1.4991,2.8357,3.3936,1.0715,0.069784,2
,,,,,,,1.5872,3.7159,2.0583,0.39928,0.36618,2
,,,,,,,0.52846,0.13631,1.3644,1.5893,2.7206,2
,,,,,,,3.8649,3.6602,0.7248,2.6016,3.7704,2
,,,,,,,3.8446,2.3123,0.32732,3.7747,1.8554,2
,,,,,,,0.056041,0.56175,1.8523,0.99927,3.8349,2
,,,,,,,2.0375,1.2358,0.36539,1.2418,1.9947,2
,,,,,,,0.78035,0.99168,2.3581,2.4522,3.1343,2
,,,,,,,3.4121,0.18918,3.3614,2.8087,2.6729,2
,,,,,,,3.4115,0.79446,0.16221,1.1506,1.5,2
,,,,,,,2.2972,1.1926,1.5394,0.74837,0.27119,2
,,,,,,,1.2678,3.9583,2.1196,2.114,2.5882,2
,,,,,,,1.547,3.8936,2.5934,1.1137,1.7735,2
,,,,,,,3.0592,2.0007,0.43702,1.7954,0.60045,2
,,,,,,,2.7217,2.3581,3.031,0.15754,0.28975,2
,,,,,,,0.50121,2.9292,1.5762,3.7504,3.0731,2
,,,,,,,2.4793,3.982,0.14126,0.47235,0.71115,2
,,,,,,,2.7507,3.808,0.2503,2.096,0.86113,2
,,,,,,,3.0411,0.018454,0.039963,3.1306,2.2927,2
,,,,,,,0.90854,3.5611,2.3036,1.3021,2.5458,2
,,,,,,,0.89718,0.97554,3.0452,2.4755,0.87861,2
,,,,,,,0.060064,0.34752,0.34825,0.30224,1.7863,2
,,,,,,,2.3413,3.5901,0.25164,0.15652,2.8367,2
,,,,,,,2.9311,3.5963,2.5605,0.29774,0.072921,2
,,,,,,,3.4582,1.0407,3.6195,3.4019,2.2299,2
,,,,,,,0.31538,2.9826,1.6401,3.2404,2.1933,2
,,,,,,,1.7304,1.5935,3.1268,1.2709,0.038924,2
,,,,,,,3.2192,2.7523,2.024,2.8911,1.8091,2
,,,,,,,2.0383,0.0093685,1.0496,3.3928,1.3444,2
,,,,,,,1.62,3.3618,1.5168,0.24649,1.3897,2
,,,,,,,1.8628,3.1667,1.8902,2.6538,1.745,2
,,,,,,,1.4743,1.0968,2.8791,3.2918,1.5425,2
,,,,,,,2.2481,3.39,2.3179,0.41743,2.5102,2
,,,,,,,2.2094,1.2073,1.8703,0.37492,2.8276,2
,,,,,,,0.7305,0.56951,1.035,2.3903,0.9594,2
,,,,,,,2.6916,2.7881,2.5734,2.5775,2.7734,2
,,,,,,,2.5696,0.82914,0.15318,0.2843,0.78029,2
,,,,,,,3.2652,0.7492,0.24255,3.8268,1.7513,2
,,,,,,,1.0599,1.4917,2.9586,0.45372,2.6172,2
,,,,,,,3.1967,2.8597,0.087286,0.017239,0.78115,2
,,,,,,,1.2458,1.6981,2.5964,2.5231,3.0982,2
,,,,,,,2.8611,1.1953,3.5522,3.4075,0.25908,2
,,,,,,,3.653,2.7104,3.5992,1.7845,0.12201,2
,,,,,,,2.8142,1.3404,1.1763,3.4968,3.9927,2
,,,,,,,0.34756,3.7925,3.2511,3.2767,2.7751,2
,,,,,,,2.0314,0.4588,2.27,0.70961,3.7935,2
,,,,,,,3.1047,3.6533,3.7322,0.45538,3.5517,2
,,,,,,,2.013,3.6877,3.194,1.8136,3.8495,2
,,,,,,,0.23414,0.055153,1.1067,3.7305,0.40265,2
,,,,,,,2.672,0.13446,3.9938,2.5944,3.6024,2
,,,,,,,1.6387,2.1255,2.9071,0.12171,2.1198,2
,,,,,,,0.0041929,2.9506,1.1464,3.9789,3.2768,2
,,,,,,,2.6971,2.7738,2.3662,2.286,3.0028,2
,,,,,,,1.8455,2.1853,2.9965,3.2612,3.5527,2
,,,,,,,3.8306,1.3003,1.8009,1.2633,3.2537,2
,,,,,,,1.5463,2.3155,0.16441,0.45074,0.89105,2
,,,,,,,1.0407,3.5894,3.8228,0.23445,0.60683,2
,,,,,,,0.83232,3.5606,1.9324,3.5156,3.0526,2
,,,,,,,2.5386,1.2154,0.33282,0.30615,3.8704,2
,,,,,,,1.4174,1.0575,0.21285,2.0202,3.6208,2
,,,,,,,0.54148,2.6705,2.5235,0.68422,0.77868,2
,,,,,,,0.86691,1.2318,1.2195,0.36401,0.60637,2
,,,,,,,2.4244,2.538,2.9609,0.33078,1.8737,2
,,,,,,,1.7752,2.2412,2.2517,1.0179,3.6386,2
,,,,,,,1.9217,0.39883,2.8499,2.3639,0.76066,2
,,,,,,,3.548,1.5257,2.5827,1.1134,2.6753,2
,,,,,,,0.050397,2.2705,1.2274,0.93262,1.7995,2
,,,,,,,2.314,0.20068,2.1743,0.82295,3.2042,2
,,,,,,,0.26576,1.9199,3.19,1.2673,2.442,2
,,,,,,,1.1698,0.093174,2.7123,3.7634,1.6949,2
,,,,,,,1.948,1.7591,3.8956,1.4687,1.8505,2
,,,,,,,0.70488,0.9694,2.641,0.14472,3.7508,2
,,,,,,,1.9842,3.2457,0.98621,1.17,3.6505,2
,,,,,,,2.4874,1.7573,1.8032,3.3979,2.4224,2
,,,,,,,2.9279,3.5512,1.0078,1.894,3.5176,2
,,,,,,,3.9514,0.41734,3.042,2.0509,1.2923,2
,,,,,,,,,,,,2
-2.5135,3.2644,3.7194,0.64956,1.5593,0.47283,3.5788,,,,,,3
-1.2289,3.9234,3.1366,0.019096,3.6245,2.1427,0.50371,,,,,,3
0.752,5.0464,0.6385,2.1837,0.50938,2.1885,1.8129,,,,,,3
-2.8292,4.1682,3.7469,2.5226,1.8414,3.2907,1.2135,,,,,,3
-2.3384,5.3215,0.26156,1.5724,2.1091,2.7674,0.50784,,,,,,3
-0.23797,6.0934,1.5221,2.2699,2.4562,2.8323,1.2817,,,,,,3
-0.57222,4.5948,2.7681,0.33302,0.20713,0.73401,1.4776,,,,,,3
-1.5602,6.1461,0.1115,2.0037,0.086132,1.286,3.4282,,,,,,3
-2.418,6.1527,3.5494,0.3443,0.44592,0.64713,0.72374,,,,,,3
-2.787,6.768,3.6663,1.008,2.2212,2.9675,0.39716,,,,,,3
-3.017,5.611,1.754,0.69211,2.4203,2.2669,0.070536,,,,,,3
-2.822,5.0461,0.91278,0.13079,3.1362,2.9784,3.1914,,,,,,3
